text	label
android ice cream sandwich google текст-фото на английском URL	irrelevant
hinweis : linkbuilding kurs kostenlos URL google	irrelevant
rt AT_USER cuando 2 grandes se unen , samsung y google ... estas cosas son las que pasan ... galaxynexus	irrelevant
google ainda te ama apesar de tudo iuehaiuaheiuhaeiuh =p	irrelevant
me encanta sacarme dudas existenciales con respecto a la diferencia entre objetivamente y subjetivamente . gracias google !	irrelevant
顔認識ロック解除失敗してる・・・デモで失敗しちゃっていいのか？ google	irrelevant
με συγχισες google σιχτιρια ! για αυτο κ ποτε δν θα δεχτω να δουλεψω σε σενα που να χτυπιεσαι : ρ	irrelevant
interface a voir en réel pour juger , sinon ice cream sandwich est simplement monstrueux ! ! nexusprime google ics	irrelevant
rt AT_USER サムスン、googleと共同でgoogleリファレンス機「galaxy nexus」を正式発表、11月に世界各地で発売 URL androidjp samsung google galaxynexus	irrelevant
google when you perform texas hold em , do you have to use the 2 cards you are dealt ? go through on ? : ... URL wikileaks	irrelevant
google sit and go center method for profitable sit-n-go ’ s on pokerstars : URL -co ... URL wikileaks	irrelevant
google newest texas holdem zynga poker hack cheat update 18 october 2011.flv : download hyperlink : ur ... URL wikileaks	irrelevant
google the annie duke texas hold-em poker tournament to gain homeless youth and domestic violence vi ... URL wikileaks	irrelevant
google how to play texas holdem poker for newbies : texas hold ’ em poker : the river : discover poker t ... URL wikileaks	irrelevant
ios kan slänga sig i väggen . ics levererar ! google	irrelevant
google ab jetzt live von der google und samsung pressekonferenz zu android 4.0 und dem galaxy nexus ( newgadgets ... URL	irrelevant
la presentazione di ice cream sandwich è appena finita , la scimmia ha già cominciato a urlare , lo voglio ! : d google ics galaxynexus	irrelevant
hé bien c'était cool d'attendre pour voir la conférence : - ) , j'ai envie du nexus prime de google mnt , et jouer avec icm android 4.0	irrelevant
“ AT_USER sdk dispo aujourd'hui google nexusprime ”	irrelevant
pregunta ... pro y contra del evento de google ?	irrelevant
楽しかった～ android google	irrelevant
l'heure est passé très vite et jme couche avec le sourire moi qui avait pas le moral ^^ ics google	irrelevant
rt AT_USER parabéns , google . vocês humilharam o ios ! android 4.0	irrelevant
скромненько , быстренько без пафоса прошла презентация google и samsung android	irrelevant
parabens google gostei bastante do novo android android	irrelevant
rt AT_USER sdk dispo aujourd'hui google nexusprime	irrelevant
_ ( '~ ' ) _ ありがとうございますっ！！facebookページ「google appsっていいね！」も徐々にファンが増えてますっ！！嬉しいですっ！！ URL google googleapps	irrelevant
y termina el evento . android google samsung	irrelevant
thingsweallhate people who think they know it all ! hello ... your name is n't google	irrelevant
rt AT_USER sdk dispo aujourd'hui google nexusprime	irrelevant
rt AT_USER android beam : partager du contenu entre devices android via le nfc google nexusprime	irrelevant
gogogo desenvolvedores ! developer.android.com icecreamsandwich galaxynexus google samsung	irrelevant
rt AT_USER messagerie vocale directement dans ics google nexusprime	irrelevant
ics et google une communauté à votre service !	irrelevant
il est dispo sur developer.android.com google nexusprime	irrelevant
pqp ! icecream sandwich tá muito foda ! hail google ics android 4.0	irrelevant
parabéns , google . vocês humilharam o ios ! android 4.0	irrelevant
sdk dispo aujourd'hui google nexusprime	irrelevant
android beam 好像很厲害！google ics	irrelevant
grave c'est même plus une demi-molle là ! rt AT_USER kikitoutdur devant ics google nexusprime	irrelevant
AT_USER `` android beam هو نظام تبادل البيانات الخاص بأندرويد لتناقل البيانات عن طريق خاصية nfs '' very strong feature amazing google nexus	irrelevant
android beam スゲー google android	irrelevant
android beam : compartilhamento de aplicativos , links , multimidia e contatos via nfc icecreamsandwich galaxynexus google samsung	irrelevant
rt AT_USER google a pas innové avec un tamagochi , ils ont tout compris google nexusprime	irrelevant
rt AT_USER partage d'apps en nfc google nexusprime	irrelevant
les annonces se suivent et sont toutes super pratiques ics android google	irrelevant
partage d'apps en nfc google nexusprime	irrelevant
shoutout to our new twitter friends & welcometotwitter ! thanks to everyone following AT_USER - myspace wordpress google+	irrelevant
alguien dejara de trabajar en samsung o google	irrelevant
tipp : kostenlose seo-infos URL google	irrelevant
to gostando do android 4.0 google android	irrelevant
le nfc intégré aussi dans nexus google android '- '	irrelevant
google a pas innové avec un tamagochi , ils ont tout compris google nexusprime	irrelevant
android beam : compartilhamentovia nfc icecreamsandwich galaxynexus google samsung	irrelevant
rt AT_USER android beam : partager du contenu entre devices android via le nfc google nexusprime	irrelevant
android 4.0 endast för enheter med 720p-skärm ? URL android google ics	irrelevant
android beam : partager du contenu entre devices android via le nfc google nexusprime	irrelevant
et de 3 fails , mais au moins c'est du vrai direct google nexusprime	irrelevant
bugou asoeijoaijoriaejr icecreamsandwich galaxynexus google samsung	irrelevant
viva microsoft o google para e copiar a apple e copia o wp7 de tao bom que é. incrivel como a interface metro esta ali ,	irrelevant
rt AT_USER messagerie vocale directement dans ics google nexusprime	irrelevant
messagerie vocale directement dans ics google nexusprime	irrelevant
pas mieux \o/ rt AT_USER kikitoutdur devant ics google nexusprime	irrelevant
rt AT_USER possibilité de voir les mises à jour ( un peu comme sony ericsson avec l'intégration facebook ) google nexusprime	irrelevant
παει κ η google ! αποθανε ! ? `` the server encountered an error and could not complete your request ''	irrelevant
rt AT_USER kikitoutdur devant ics google nexusprime	irrelevant
kikitoutdur devant ics google nexusprime	irrelevant
o android 4.0 ice cream sandwich agenda de contato esta parecendo o windows phone 7 google android	irrelevant
rt AT_USER nouvelle application contacts : les connections linkedin , twitter.. sont enfin intégrées ! google nexusprime	irrelevant
possibilité de voir les mises à jour ( un peu comme sony ericsson avec l'intégration facebook ) google nexusprime	irrelevant
サムスン、googleと共同でgoogleリファレンス機「galaxy nexus」を正式発表、11月に世界各地で発売 URL androidjp samsung google galaxynexus	irrelevant
AT_USER putz , que bela merda ... google android fail	irrelevant
rt AT_USER nouvelle application contacts : les connections linkedin , twitter.. sont enfin intégrées ! google nexusprime	irrelevant
so hinweis : kostenlose seo videos URL google	irrelevant
nouvelle application contacts : les connections linkedin , twitter.. sont enfin intégrées ! google nexusprime	irrelevant
a diagramação das fotos está bem parecida com a do windows mango icecreamsandwich galaxynexus google samsung	irrelevant
o ice cream sandwich praticamente dispensa apps de terceiros ! android google galaxy nexus	irrelevant
google panda où est parti le 30 % de trafic perdu ? URL	irrelevant
AT_USER colokei no google pra saber !	irrelevant
excelente . proximo cel ? rt AT_USER presentanción android 4.0 y samsung nexus prime - URL google . ( se jodió ios5 )	irrelevant
rt AT_USER c'est quand même une conférence , où on n'attend pas 1h30 pour avoir une nouveauté ... . google nexusprime	irrelevant
rt AT_USER le panorama est très sympa et peut être coupé à tout moment google nexusprime	irrelevant
c'est quand même une conférence , où on n'attend pas 1h30 pour avoir une nouveauté ... . google nexusprime	irrelevant
直擊！【AT_USER / AT_USER 19日訊】谷歌+三星智能手機發布會URL AT_USER google 跟 samsung 正式發佈 galaxy nexus… 手機規格如下：URL ics	irrelevant
panoramique implémenté : o android google nexusprime & lt ; 3 j'ai envie du tel mnt	irrelevant
caramba a galera da google mandou muito bem no novo android novidades na app da camera estão d+ soudev \o/ quero o novo google nexus : d	irrelevant
sistema de fotos panorâmicas na camera do icecream sandwich icecreamsandwich galaxynexus google samsung	irrelevant
le panorama est très sympa et peut être coupé à tout moment google nexusprime	irrelevant
rt AT_USER panoramas sur ics ! google nexusprime	irrelevant
rt AT_USER possibilité de taguer les personnes google nexusprime	irrelevant
panoramas sur ics ! google nexusprime	irrelevant
possibilité de taguer les personnes google nexusprime	irrelevant
rt AT_USER nouveau layout pour la galerie qui est en forme de magazine google nexusprime	irrelevant
rt AT_USER prise de photo quasi instantannée ouaaaaaaahhhhh google nexusprime	irrelevant
nouveau layout pour la galerie qui est en forme de magazine google nexusprime	irrelevant
rt AT_USER editeur de photo maintenant : redimensionner , ... . ( ce qu'on avait déjà vu ) google nexusprime	irrelevant
editeur de photo maintenant : redimensionner , ... . ( ce qu'on avait déjà vu ) google nexusprime	irrelevant
presentanción android 4.0 y samsung nexus prime - URL google . ( se jodió ios5 )	irrelevant
muito rapida essa velocidade de captura de imagens da camera do galaxy nexus icecreamsandwich galaxynexus google samsung	irrelevant
rt AT_USER prise de photo quasi instantannée ouaaaaaaahhhhh google nexusprime	irrelevant
hinweis : kostenlose seo-infos URL google	irrelevant
prise de photo quasi instantannée ouaaaaaaahhhhh google nexusprime	irrelevant
bien repensé l'app photo nexusprime google android avec l'aperçu direct	irrelevant
parisian love : how to impress a french ? URL google	irrelevant
cool ! ! google win rt : AT_USER google y samsung lanzan oficialmente el galaxy nexus con android ice cream sandwich URL	irrelevant
l'affichage de l'intent share est cool sur l'appareil photo : google nexusprime	irrelevant
pagaliau oficialiai pristatytas samsung galaxy nexus URL android_4 galaxy google	irrelevant
meu bom jesus que velocidade de captura é essa ? icecreamsandwich galaxynexus google samsung	irrelevant
rt AT_USER possibilité de ne sélectionner qu'une période et savoir pour chaque app combien de data a été utilisé google nexusprime	irrelevant
pô . gostei do novo sistema de reconhecimento facial do android . tão forte que não liberou nem o dono do smartphone . google ics	irrelevant
possibilité de ne sélectionner qu'une période et savoir pour chaque app combien de data a été utilisé google nexusprime	irrelevant
デフォでデータ通信制御？ android google	irrelevant
rt AT_USER consommation data affichée dans les paramètres , avec même une approximation de la consommation future ! google nexusprime	irrelevant
data usage : nada mais de aplicativos para monitorar tráfego de dados icecreamsandwich galaxynexus google samsung	irrelevant
rt AT_USER deux lignes sont affichées sur la première page de gmail pour chaque mail : un aperçu en quelque sorte google nexusprime	irrelevant
consommation data affichée dans les paramètres , avec même une approximation de la consommation future ! google nexusprime	irrelevant
1 google ranked funniest funny tshirts on the net sushi barexam URL lawschool lawyers sale humor lawyers	irrelevant
1 google ranked funniest funny tshirts on the net sushi barexam URL lawschool lawyers sale humor lawyers	irrelevant
rt AT_USER nouvelle app calendrier : plus épurée google nexusprime	irrelevant
rt AT_USER intégration de la reconnaissance vocale google nexusprime	irrelevant
très plaisante cette mise à jour d'android ! en espérant que cela stimulera apple à nous pondre du nouveau . google icecreamsandwich	irrelevant
rt AT_USER le clavier semble avoir peu bougé depuis gingerbread google nexusprime	irrelevant
pinch to zoom sur le calendrier ( comme sur honeycomb ) google nexusprime	irrelevant
rt AT_USER la prise de captures d'écran est officialisée ! ! ! ! ! ! google nexusprime	irrelevant
rt AT_USER possibilité de mettre des contacts dans les dossiers ! google nexusprime	irrelevant
tendremos nueva interfaz de google calendar	irrelevant
rt AT_USER widgets redimensionnables aussi google nexusprime	irrelevant
rt AT_USER widgets scrollables comme sur honeycomb google nexusprime	irrelevant
rt AT_USER des boutons virtuels ... google nexusprime	irrelevant
nouvelle app calendrier : plus épurée google nexusprime	irrelevant
rt AT_USER nouveau lockscreen ( écran de déverrouillage ) à la honeycomb google nexusprime	irrelevant
rt AT_USER nouvelle police ( font ) pour android : roboto google nexusprime URL	irrelevant
rt AT_USER le baromètre est inclus dans le galaxy nexus google nexusprime	irrelevant
okay its officially a sausagefest here AT_USER it really makes no sense based on the feedback from google ? ? moving on ...	irrelevant
deux lignes sont affichées sur la première page de gmail pour chaque mail : un aperçu en quelque sorte google nexusprime	irrelevant
the arm cortex-a9 processors pdf ebook : URL google	irrelevant
settlement with multiple plaintiffs : the role of insolvency pdf ebook : URL google	irrelevant
ya tendremos browser con tabs , y nuestros bookmarks se sincronizarán con chrome ! ics google	irrelevant
vendo os significadosdos sonhos aki no google pqe meu livro eu emprestei enfiaram no cú pqe até hj nunca me devolveram =x	irrelevant
j'adore ! ! enorme “ AT_USER onglets synchronisés avec google chrome ( comme honeycomb ) google nexusprime ”	irrelevant
rt AT_USER `` request desktop site '' : fonction très sympa google nexusprime	irrelevant
rt AT_USER possibilité de sauvegarder pour visionner hors-ligne google nexusprime	irrelevant
rt AT_USER nouvelle gestion des onglets sur le navigateur google nexusprime	irrelevant
`` request desktop site '' : fonction très sympa google nexusprime	irrelevant
reconnaissance faciale poir debloquer ton phone : - ) google android	irrelevant
nouvelle gestion des onglets sur le navigateur google nexusprime	irrelevant
rt AT_USER hugo barra sur scène google nexusprime	irrelevant
a los interesados pueden seguir la presentación stream de google y samsung sobre lo nuevo de android	irrelevant
use caution when sharing on social networks URL via AT_USER youth facebook google+	irrelevant
intégration de la reconnaissance vocale google nexusprime	irrelevant
rt AT_USER les notifications sont visibles depuis le lockscreen google nexusprime	irrelevant
rt AT_USER possibilité de supprimer les notifications en les swipant ( comme sur cyanogen ) google nexusprime	irrelevant
en train de suivre la keynote google - ice cream sandwich.. google icecreamsandwich	irrelevant
deep linking plugin - black ... URL seo search google hack sem it business web marketing online yes hot winning	irrelevant
rt AT_USER le baromètre est inclus dans le galaxy nexus google nexusprime	irrelevant
just participated in another microsoft sqlserver certification test with tsql typing instead of multiple choices . really cool .	positive
microsoft opens the door to two spanish entrepreneurs with medical project ! URL	positive
buffalo , intel , microsoft , ibm are the best pavilions at smau	positive
windows phone 7.5 mango update process ahead of schedule . URL microsoft windowsphone mango	positive
wp7 is getting there : microsoft claws back to smartphone relevance : rich jaroslovsky - bloomberg URL via AT_USER	positive
microsoft word works on my computer again ! yessss	positive
in terms of unified communications giants , really surprised to see how underrated microsoft is	positive
microsoft dishing out free first-gen wp7 handsets at its stores URL	positive
will watch this one with interest ! rt AT_USER microsoft codename `` data explorer '' ctp coming ... URL via AT_USER	positive
lunch today : 19.00 eating it at microsoft while attending vslive ? priceless .	positive
will watch this one with interest ! rt AT_USER microsoft codename `` data explorer '' ctp coming next month URL	positive
`` microsoft details search improvements in windows 8 start screen '' URL	positive
mango shows microsoft still has the taste for smartphone success URL wp7 mango	positive
rt AT_USER awesome ! AT_USER is moving to vancouver as dev evangelist for microsoft - we finally get a local	positive
awesome ! AT_USER is moving to vancouver as dev evangelist for microsoft - we finally get a local	positive
microsoft stores offer up free windows phone 7 devices microsoft microsoftstores URL microsoft	positive
microsoft stores offer up free windows phone 7 devices microsoft microsoftstores URL	positive
microsoft stores offer up free windows phone 7 devices microsoft microsoftstores URL	positive
microsoft stores offer up free windows phone 7 devices microsoft microsoftstores URL neowin	positive
microsoft store here i come to spend my hard earned cash . vslive	positive
if you did n't know - free microsoft html5 AT_USER on west coast mountainview redmond portland check them out URL	positive
hey parents ! did you know about the free tools from microsoft that help keep your kids safe online ? live family safety URL	positive
microsoft cloud microsoft offers students free access to its technologies to improve employability : dubbe ... URL tcn	positive
awesome ! microsoft holodeck bit.ly/qpgxle	positive
`` microsoft details windows 8 search improvements '' - via AT_USER URL	positive
AT_USER yeah i saw it , AT_USER is taking seriously what microsoft has done with metro ui but yeah looks good android 4.0	positive
why i love microsoft & gt ; microsoft hosting kids techfest to encourage careers in tech URL babygeeks via AT_USER	positive
microsoft explains new improvements in windows 8 start screen search : URL buildingwindows8 AT_USER tech microsoft	positive
enjoy microsoft search idea could let you search like miley URL great	positive
microsoft bing is the new king of search , tipped google search URL	positive
microsoft powerpivot gives users the power to create compelling self-service bi solutions . infinitywebinar	positive
the future of information : innovators from google , microsoft & twitter nov. 14-18 info & registration at URL umd	positive
another gem from microsoft - curate your personal history with `` project greenwich '' . available later this month . URL	positive
thanks to steffen krause microsoft for a great sql server session AT_USER	positive
this is how charity works these days . URL billgates philanthropy microsoft	positive
ballmer thinks you have to be a computer scientist to use android URL tech microsoft ( i agree to some extent )	positive
we have had a great time at techedafrica thanks to all the sponsors , delegates , microsoft and mimecastsa .	positive
validated that microsoft iscsi target in win server 8 works fine with vmware vsphere5 / esxi5 , no errors - more : URL	positive
wow - microsoft tech turns your body into a touchscreen URL via AT_USER	positive
love the microsoft campus ! love the feeling of the mixer building . thanks vslive bringing the conference here !	positive
microsoft research shows holodesk . awesome ! ! ! the holodeck is one step closer ! bit.ly/pcmjon kinect /via AT_USER	positive
rt AT_USER microsoft research shows holodesk - looks like science fiction , but is science fact URL cool but no sound	positive
microsoft research shows holodesk - looks like science fiction , but is science fact URL	positive
zune music arrives in canada ! URL microsoft music news	positive
kinect makes learning playful with help from sesamestreet and nationalgeographic education microsoft URL	positive
håper microsoft lager ny releasepartyguide for mango . greatsuccess	positive
hey parents ! did you know about the free tools from microsoft that help keep your kids safe online ? live family safety URL	positive
“ AT_USER check out the new microsoft faculty fellows here : URL poised to change the world ! ” go AT_USER !	positive
microsoft @ isb ... watching the new windows 8 in action ... pretty impressive ! finally a contender to mac os.. interesting battle in store	positive
microsoft tries to combine the xbox windowsphone and pc and all of them will share the same neat looking interface . URL	positive
check out the new microsoft faculty fellows here : URL poised to change the world !	positive
i became a citizenship member at AT_USER ... thanks god : ) mspegypt microsoft	positive
blog post : cool tool : microsoft mouse without borders . URL tools utilities microsoft	positive
forget siri , there is still no beating speech commands on AT_USER URL wp7 mango tellme microsoft siri	positive
microsoft tests and proves appsense enterprise scalability ! 78k users on one personalization db - URL enterprise	positive
AT_USER yes good points about erp but unfair assessment in saying `` sage , sap and microsoft dynamics , are not delivering ''	positive
good dev opportunities at microsoft ux tour , helsinki finland URL	positive
AT_USER you have sugar-coated the fsf secure boot reaction . this is blatant anti-microsoft propaganda .	positive
v. impressed w/ image composite editor from AT_USER for creating panoramas from individual images . URL tx microsoft !	positive
rt AT_USER i have been blown away by technological innovations ... . microsoft should do more marketing ! !	positive
rt AT_USER yahoo up 4 sale - again ! yrs back microsoft almost bought it & now glad it did n't . this could b deal of the year that do ...	positive
yahoo up 4 sale - again ! yrs back microsoft almost bought it & now glad it did n't . this could b deal of the year that dosent happen !	positive
microsoft presents omnitouch - URL - very impressive and futuristic technology !	positive
is google down ? URL via AT_USER good for bing , microsoft ’ s investments paying off	positive
rt AT_USER URL ipads less desired than windows tablets , says study apple microsoft ms	positive
rt AT_USER rt me too ! AT_USER on my way home from 1st day of mts11 . had great time with AT_USER AT_USER and others mv ...	positive
mango shows microsoft still has the taste for smartphone success URL	positive
microsoft details search improvements in windows 8 start screen URL	positive
one more picture of the services provided in the cloud . i am in love with microsoft URL	positive
windows runtime and .net : better together URL dotnet dev winrt microsoft	positive
nice talk by AT_USER kenyaopendoor microsoft community	positive
omg : ) : ) microsoft sharepoint is actually working ! thanks to my excellent colleague william	positive
windowsphone wp7 microsoft really AT_USER ? URL icecreamsandwichfail innovation by imitation sad sad	positive
the more i use office 2010 the more i fall in love it with . honest genius microsoft	positive
AT_USER i love the `` and now it is looking to china : '' apple funds sweatshops there while gates funds a foundation apple microsoft	positive
that was a good one ( commercial ) . microsoft	positive
welcome skype to the microsoft family . we can do amazing things together . URL welcomeskype	positive
& lt ; 3 u microsoft ! ! !	positive
wow android ics , lots of uh uh uh uh talk going on ... forsure not a microsoft mango launch were people have public speaking skills	positive
jus updated my computer to windows 7 ... ..i 'm on thanks to microsoft	positive
ics android is going to kill both mango wmp microsoft and rimm . it already killed webos and nokia os ...	negative
only people with names beginning with ' a ' are getting mail this week ( a la microsoft )	negative
microsoft outlook 2011 for mac sucks… hate	negative
microsoft freezes some xbox accounts after hack reports - URL via AT_USER	negative
update microsoft ms11-078 - critical : vulnerability in .net framework and microsoft silverlight could allow r ... URL	negative
microsoft windows media centre gui fail majorfail	negative
how apple eclipsed microsoft . URL	negative
microsoft lync crash issue on mac os x 10.7.2 [ fixed ] - URL	negative
microsoft lync crash issue on mac os x 10.7.2 [ fixed ] - URL	negative
rt AT_USER when microsoft broke the law it played `` victim '' . now it engages in racketeering , calls victims `` outlaws '' ( `` respect our ...	negative
nokia workers ask , is chief executive a microsoft mole ? URL	negative
rt AT_USER microsoft has frozen some xbox live ( xbl ) accounts after online gamers report they have been hacked . URL ...	negative
i gave a try to windows 8 dev . preview and it was good but the ui is way too messy right now , waiting for the beta microsoft windows8	negative
six powerpoint nightmares ( and how to fix them ) URL powerpoint microsoft presentations	negative
how apple eclipsed microsoft URL from AT_USER	negative
great time to be a family ? microsoft advertising enrages me . again . URL	negative
with windows 8 , microsoft ca n't forget past antitrust issues URL	negative
microsoft is currently paying to produce swpats propaganda to lobby politicians with -- to make racketeering seem `` acceptable ''	negative
rt AT_USER reader 'tronman ' compares steveballmer to an albatross around microsoft 's neck . do you agree ? join the discu ...	negative
when microsoft broke the law it played `` victim '' . now it engages in racketeering , calls victims `` outlaws '' ( `` respect our ip '' ) .	negative
i would be a lot happier if microsoft word did n't freeze every 5 minutes .	negative
AT_USER lol , i do both .. and for sure microsoft dotnet is perfect , simple o ay 7aja ; ) .. but sorry i hate windows phones : p	negative
microsoft took 6 months to recruit everson and 9 months to lose her to faceboook via adweek URL	negative
reader 'tronman ' compares steveballmer to an albatross around microsoft 's neck . do you agree ? join the discussion ! URL	negative
reader 'tronman ' compares steveballmer to an albatross around microsoft 's neck . do you agree ? join the discussion ! URL	negative
reader 'tronman ' compares steveballmer to an albatross around microsoft 's neck . do you agree ? join the discussion ! URL	negative
windowsphone7 would get a lot more blog and review love if microsoft provided a tool to grab screenshots . it 's nearly impossible wpt	negative
rt AT_USER when u dine with a customer u shoukd never explain abt solutions unless he ask , m $ never lean the concept microsoft fail	negative
i hate microsoft powerpoint !	negative
is microsoft just another evil corporation ? beware when it comes to buying a windows8 pc URL	negative
skype is now part of stupid microsoft it seems	negative
skype is underwhelming : i use skype . it was recently bought by microsoft for $ 8.5 billion . as such it has a v ... URL	negative
apple + microsoft ... the difference : how apple eclipsed microsoft AT_USER URL brand brands marketing innovation	negative
rt AT_USER the fact that microsoft are using a qrcode alongside one of their colour code shows the format is failing , opinions…	negative
if apple came out with gaming console ( ala xbox 360 ) that blew the current players out of water , microsoft and sony would be in trouble	negative
the fact that microsoft are using a qrcode alongside one of their colour code shows the format is failing , opinions ? URL	negative
if microsoft had more interoperability between their products ( xbox 360 , windows 7 , windows phone 7 , zune ) i 'd be a windows phone user .	negative
is nokia chief executive a microsoft mole ? URL stephen elop accused of destroying nokia so microsoft can buy it cheap .	negative
microsoft dynamics nav is a cesspit . extreme consultingware . to be avoided ...	negative
when u dine with a customer u shoukd never explain abt solutions unless he ask , m $ never lean the concept microsoft fail	negative
distrust and angst amongst nokia employees against selop microsoft fixation . URL	negative
i am quickly falling in love with apple icloud . finally a web-based solution to wave my old microsoft outlook bye-bye	negative
`` yeh behatreen samay hay parivar honeka '' says the microsoft ad in hindi . preaching family values to indians ? get a local ad agency guys	negative
bofh excuse 447 : according to microsoft , it 's by design | ifollowback instantly	negative
i sware to go , windows and microsoft will be the death of me ... i do n't know why i keep giving windows ( cont ) URL	negative
rt AT_USER i 'm on day 80-something of my xbox live acct being hacked . this is worse than psn hack . will i ever get it back ? microsof ...	negative
thanks again microsoft for wasting more of my time . apple & gt ; windows URL	negative
dear microsoft , i should only have to hit the windows update button *once* when manually running updates , not 4 or 5 times . sysadmin	negative
totally unproductive day with no access to microsoft excel or word , aaargh ! will be working late tonight after hubby fixes . fingerscrossed	negative
i do n't understand y AT_USER mail can work seamlessly in all browsers in all platforms and microsoft exchg sucks n says you need ie6 .	negative
microsoft has frozen some xbox live ( xbl ) accounts after online gamers report they have been hacked . URL	negative
AT_USER AT_USER AT_USER lets 's wait and see if it interests ppl , meego does ... no one likes microsoft , we are just forced fed wps	negative
i 'm on day 80-something of my xbox live acct being hacked . this is worse than psn hack . will i ever get it back ? microsoft xbox fail	negative
interesting read - how apple eclipsed microsoft URL via AT_USER ( cc : AT_USER	negative
so let me get this straight , microsoft makes windows phone , microsoft owns skype but there 's no skype app for windows phone .	negative
microsoft update is so slow : ( ( URL	negative
fixing a pc that thinks it is 1601. i thought microsoft had the y1.6k issue fixed already . techsupport	negative
URL with friends like billgates and steveballmet at microsoft , who needs enemies ; - )	negative
microsoft 's latest offering leaves me praying for the blue screen of death . URL advertising ohnonotagain	negative
i did the best of everyone who failed - bill gate microsoft	negative
which planet is he living on ? microsoft ceo fail palmface URL	negative
microsoft licensing process is annoying ! ! !	negative
it baffles me that steve ballmer can be a ceo of a company , let alone a giant like microsoft - the guys a moron .	negative
microsoft arrogance again - ballmer says you need to be a computer scientist to use android URL	negative
microsoft arrogance again - ballmer says you need to be a computer scientist to use android URL	negative
is the sound of compliments that sound more like obituaries microsoft	negative
[ webpronews finance ] yahoo revenue drop attributed to microsoft deal URL	negative
yahoo revenue drop attributed to microsoft deal URL	negative
[ webpronews finance ] yahoo revenue drop attributed to microsoft deal URL	negative
nokia employees still worried that elop is a microsoft mole URL microsoft windows	negative
just upgraded to win 8 on my pc only for it to tell me it failed to install and they dont know what happened thats microsoft for you !	negative
screened by reprisk – microsoft will undergo trial for its alleged anti-competitive practices AT_USER	negative
i have concluded , having used it since march , that windows 7 ultimate is a complete catastrophe . mr gates , you have lost the plot microsoft	negative
how apple eclipsed microsoft URL	negative
oh how much do i loathe microsoft ? ? ? an hour to 'configure updates ' which it is then unable to do so another 20 mins 'reverting changes ' ...	negative
URL german federal trojan 's got a bigbrother . gov spying on its people , microsoft 's 32bit/64bit windows is target	negative
microsoft , adobe lose $ 13.5bn to piracy : report URL	negative
microsoft , adobe lose $ 13.5bn to piracy : report URL	negative
system.io.file.delete - you lie ! you did n't delete my file , and you did n't throw an exception . wtf ! ? microsoft net	negative
wilth accessibility mode on in sharepoint 2010 , it seems that workflows sometimes do not start automatically sp2010 workflow microsoft	negative
internet explorer 9 is the biggest pile of shit ever seriously microsoft ie9	negative
i have been seriously slacking with my mandarin studies these past few months . blame microsoft and cisco ! ! studyingwhilstmotivated	negative
skype is ruining the friendship with your aggressive microsoft type selling . if i need something i 'll ask . thank you ...	negative
office blues *drink ? * rt AT_USER microsoft fail notresponding for fcucks sake URL	negative
how apple eclipsed microsoft URL by AT_USER business AT_USER	negative
rt AT_USER how apple eclipsed microsoft URL & lt ; - microsoft 's future is in the corporate world , not consumer	negative
microsoft , adobe lose $ 13.5bn to piracy : report - the times of india URL	negative
skype often crashing : microsoft , what are you doing ?	negative
microsoft 's steveballmer attacks android phones ... .. well windows7mobile is gay , you metro ! URL via AT_USER	negative
♻ AT_USER stand up for your freedom to install free software . please sign up ! URL gnu against microsoft	negative
microsoft just bought skype officially . so how 's the future of skype on any other devices/operating systems ? : (	negative
google go went gone..server issues ! first time since ages ... now my faith in tech . from rim to microsoft has been completely lifted	negative
rt AT_USER google apps vs. microsoft office 365 : `` it is clear that google apps should be the top choice '' URL in	negative
ouch ! ! ! microsoft azure fail URL	negative
google apps vs. microsoft office 365 : `` it is clear that google apps should be the top choice '' URL	negative
microsoft sbs 2011 disabling third party software updates via gpo	negative
how apple eclipsed microsoft URL	negative
unmindful ballmer , collects half a billion , does n't say thank you . URL android google microsoft	negative
apple eclipsed microsoft URL	negative
URL microsoft ! ! i hate you again ! ! microsoft	negative
open letter : steve ballmer , please retire - forbes - please retweet ! msft needs a techie leader . URL microsoft ballmer	negative
AT_USER one operating system to rule them all and in the darkness bind them . microsoft	negative
rt AT_USER how apple eclipsed microsoft | URL	negative
after i do n't know how many years , you still ca n't copy a microsoft word document headings to powerpoint . justsaying	negative
microsoft careers site is giving errors for any thing i search ! ! weird URL URL	negative
installing .net framework , this might take very many years . come back when your unborn child is in college . microsoft	negative
wtf microsoft sbs2008 rww only works in ie . browserwars	negative
my last day of microsoft sharepoint training : 10175a/microsoft sharepoint 2010 , application development - URL	neutral
following dear microsoft ceo 's logic , 550,000 android devices activated each day need to belong to computer scientists . i am enlightened ! !	neutral
eedar report : half of hd console owners buying dlc URL business microsoft pc playstation	neutral
congrats to microsoft 's monica diaz for being part of AT_USER 100 most influential hispanics ! URL	neutral
rt AT_USER microsoft releases developer preview of `` project roslyn '' compiler URL microsoft beta	neutral
microsoft we support you . retweet if u support us or want to .	neutral
AT_USER can join : small business specialist community ( sbcs ) URL microsoft mpn	neutral
rt AT_USER another gem from microsoft - curate your personal history with `` project greenwich '' . available later this month . http : ...	neutral
rt AT_USER microsoft opens the spigot , windows phone mango available to all microsoft windowsphone URL neowin	neutral
microsoft AT_USER microsoft - macro in word 2007 ( gerardopaolillo ) URL	neutral
